date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:45:22	78884/78884	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:21%20GMT	https://www.plani.co.kr/plani/images/contents/welfare_refresh.jpg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/welfare_refresh.jpg	(from https://www.plani.co.kr/culture)
13:45:22	73829/73829	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:21%20GMT	https://www.plani.co.kr/plani/images/contents/welfare_education.jpg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/welfare_education.jpg	(from https://www.plani.co.kr/culture)
13:45:23	73449/73449	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:22%20GMT	https://www.plani.co.kr/plani/images/contents/welfare_together.jpg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/welfare_together.jpg	(from https://www.plani.co.kr/culture)
13:45:23	0/0	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:22%20GMT	https://www.plani.co.kr/news/js?q=014447	C:/copy22222/ghf/www.plani.co.kr/news/js1b21	(from https://www.plani.co.kr/news)
13:45:23	151961/151961	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:22%20GMT	https://www.plani.co.kr/_files/news_slide/20210917/11d6aa47c9a5d875ed25d2a4b43f9edc.jpg	C:/copy22222/ghf/www.plani.co.kr/_files/news_slide/20210917/11d6aa47c9a5d875ed25d2a4b43f9edc.jpg	(from https://www.plani.co.kr/news)
13:45:23	85284/85284	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:22%20GMT	https://www.plani.co.kr/_files/news_slide/20210916/d298ec4105b9d560d8aaed7f797f4517.jpg	C:/copy22222/ghf/www.plani.co.kr/_files/news_slide/20210916/d298ec4105b9d560d8aaed7f797f4517.jpg	(from https://www.plani.co.kr/news)
13:45:23	96249/96249	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:23%20GMT	https://www.plani.co.kr/_files/news_slide/20210907/e4ff4759d4879f0f9afefa2d1e9553b8.jpg	C:/copy22222/ghf/www.plani.co.kr/_files/news_slide/20210907/e4ff4759d4879f0f9afefa2d1e9553b8.jpg	(from https://www.plani.co.kr/news)
13:45:23	102483/102483	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:23%20GMT	https://www.plani.co.kr/_files/news_slide/20210901/5d2704e825b67bfba372416816f7f3bc.jpg	C:/copy22222/ghf/www.plani.co.kr/_files/news_slide/20210901/5d2704e825b67bfba372416816f7f3bc.jpg	(from https://www.plani.co.kr/news)
13:45:24	332164/332164	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:23%20GMT	https://www.plani.co.kr/_files/news_slide/20210822/3d3cef59512e889d9eff02dfe7f00802.jpg	C:/copy22222/ghf/www.plani.co.kr/_files/news_slide/20210822/3d3cef59512e889d9eff02dfe7f00802.jpg	(from https://www.plani.co.kr/news)
13:45:24	808/808	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885388-328-5c84ae9d7da52%22	https://www.plani.co.kr/plani/images/common/arrow_top_white.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_top_white.svg	(from https://www.plani.co.kr/news)
13:45:24	807/807	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885378-327-5c84ae9d79fba%22	https://www.plani.co.kr/plani/images/common/arrow_bottom_white.svg	C:/copy22222/ghf/www.plani.co.kr/plani/images/common/arrow_bottom_white.svg	(from https://www.plani.co.kr/news)
13:45:24	18895/18895	---M--	200	added ('OK')	image/jpeg	etag:%2238819b6-49cf-5cc290ae35902%22	https://www.plani.co.kr/_files/news_thumbs/222508810039	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222508810039.jpg	(from https://www.plani.co.kr/news)
13:45:24	25200321/25200321	---M--	200	added ('OK')	video/mp4	etag:%223886953-1808699-5c85366df181e;25200321%22	https://www.plani.co.kr/plani/video/video.mp4	C:/copy22222/ghf/www.plani.co.kr/plani/video/video.mp4	(from https://www.plani.co.kr/culture)
13:45:24	10657/10657	---M--	200	added ('OK')	image/jpeg	etag:%223881485-29a1-5cc290ae408c9%22	https://www.plani.co.kr/_files/news_thumbs/222506437171	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222506437171.jpg	(from https://www.plani.co.kr/news)
13:45:25	16270/16270	---M--	200	added ('OK')	image/jpeg	etag:%223881496-3f8e-5cc290ae4b4a8%22	https://www.plani.co.kr/_files/news_thumbs/222501462475	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222501462475.jpg	(from https://www.plani.co.kr/news)
13:45:25	13587/13587	---M--	200	added ('OK')	image/jpeg	etag:%22388145b-3513-5cc290ae54918%22	https://www.plani.co.kr/_files/news_thumbs/222497721077	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222497721077.jpg	(from https://www.plani.co.kr/news)
13:45:25	17832/17832	---M--	200	added ('OK')	image/jpeg	etag:%22388145c-45a8-5cc290ae5e16f%22	https://www.plani.co.kr/_files/news_thumbs/222491544428	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222491544428.jpg	(from https://www.plani.co.kr/news)
13:45:25	21200/21200	---M--	200	added ('OK')	image/jpeg	etag:%22388145d-52d0-5cc290ae68196%22	https://www.plani.co.kr/_files/news_thumbs/222480098947	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222480098947.jpg	(from https://www.plani.co.kr/news)
13:45:25	17064/17064	---M--	200	added ('OK')	image/jpeg	etag:%22388113e-42a8-5cc290ae7027d%22	https://www.plani.co.kr/_files/news_thumbs/222473310473	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222473310473.jpg	(from https://www.plani.co.kr/news)
13:45:26	11798/11798	---M--	200	added ('OK')	image/jpeg	etag:%22388113f-2e16-5cc290ae78b34%22	https://www.plani.co.kr/_files/news_thumbs/222465644619	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222465644619.jpg	(from https://www.plani.co.kr/news)
13:45:26	26789/26789	---M--	200	added ('OK')	image/jpeg	etag:%223881140-68a5-5cc290ae817d3%22	https://www.plani.co.kr/_files/news_thumbs/222455586571	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222455586571.jpg	(from https://www.plani.co.kr/news)
13:45:26	18328/18328	---M--	200	added ('OK')	image/jpeg	etag:%223881146-4798-5cc290ae8df0a%22	https://www.plani.co.kr/_files/news_thumbs/222447271663	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222447271663.jpg	(from https://www.plani.co.kr/news)
13:45:26	16961/16961	---M--	200	added ('OK')	image/jpeg	etag:%223881147-4241-5cc290ae98701%22	https://www.plani.co.kr/_files/news_thumbs/222431002739	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222431002739.jpg	(from https://www.plani.co.kr/news)
13:45:27	16684/16684	---M--	200	added ('OK')	image/jpeg	etag:%223881148-412c-5cc290aea32e0%22	https://www.plani.co.kr/_files/news_thumbs/222425462138	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222425462138.jpg	(from https://www.plani.co.kr/news)
13:45:27	11756/11756	---M--	200	added ('OK')	image/jpeg	etag:%223881149-2dec-5cc290aeab7af%22	https://www.plani.co.kr/_files/news_thumbs/222417403190	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222417403190.jpg	(from https://www.plani.co.kr/news)
13:45:27	15863/15863	---M--	200	added ('OK')	image/jpeg	etag:%22388114b-3df7-5cc290aeb5007%22	https://www.plani.co.kr/_files/news_thumbs/222408371446	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222408371446.jpg	(from https://www.plani.co.kr/news)
13:45:27	12785/12785	---M--	200	added ('OK')	image/jpeg	etag:%22388114d-31f1-5cc290aebd0ee%22	https://www.plani.co.kr/_files/news_thumbs/222347957456	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222347957456.jpg	(from https://www.plani.co.kr/news)
13:45:28	57363/57363	---M--	200	added ('OK')	image/png	etag:%22388114e-e013-5cc290aec6945%22	https://www.plani.co.kr/_files/news_thumbs/222339853383	C:/copy22222/ghf/www.plani.co.kr/_files/news_thumbs/222339853383.png	(from https://www.plani.co.kr/news)
13:45:28	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:27%20GMT	https://www.plani.co.kr/mx/css?q=014447	C:/copy22222/ghf/www.plani.co.kr/mx/css1b21.css	(from https://www.plani.co.kr/mx)
13:45:28	38688/38688	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202021%2004:45:27%20GMT	https://www.plani.co.kr/experiences/index/category/310	C:/copy22222/ghf/www.plani.co.kr/experiences/index/category/310.html	(from https://www.plani.co.kr/mx)
13:45:29	48123/48123	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:28%20GMT	https://www.plani.co.kr/_res/plani/module.js?q=014448	C:/copy22222/ghf/www.plani.co.kr/_res/plani/modulee09a.js	(from https://www.plani.co.kr/e-bi)
13:45:29	4617/4617	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:28%20GMT	https://www.plani.co.kr/plani/js/common.js?q=014448	C:/copy22222/ghf/www.plani.co.kr/plani/js/commone09a.js	(from https://www.plani.co.kr/e-bi)
13:45:29	15012/15012	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:28%20GMT	https://www.plani.co.kr/plani/js/contents.js?q=014448	C:/copy22222/ghf/www.plani.co.kr/plani/js/contentse09a.js	(from https://www.plani.co.kr/e-bi)
13:45:29	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:28%20GMT	https://www.plani.co.kr/e-bi/css?q=014448	C:/copy22222/ghf/www.plani.co.kr/e-bi/csse09a.css	(from https://www.plani.co.kr/e-bi)
13:45:29	556/556	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:29%20GMT	https://www.plani.co.kr/plani/css/css.css?q=014448	C:/copy22222/ghf/www.plani.co.kr/plani/css/csse09a.css	(from https://www.plani.co.kr/e-bi)
13:45:30	38472/38472	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202021%2004:45:29%20GMT	https://www.plani.co.kr/experiences/index/category/311	C:/copy22222/ghf/www.plani.co.kr/experiences/index/category/311.html	(from https://www.plani.co.kr/e-bi)
13:45:30	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:29%20GMT	https://www.plani.co.kr/marketing/css?q=014448	C:/copy22222/ghf/www.plani.co.kr/marketing/csse09a.css	(from https://www.plani.co.kr/marketing)
13:45:30	38604/38604	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202021%2004:45:29%20GMT	https://www.plani.co.kr/experiences/index/category/312	C:/copy22222/ghf/www.plani.co.kr/experiences/index/category/312.html	(from https://www.plani.co.kr/marketing)
13:45:30	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:30%20GMT	https://www.plani.co.kr/dx/css?q=014448	C:/copy22222/ghf/www.plani.co.kr/dx/csse09a.css	(from https://www.plani.co.kr/dx)
13:45:31	38557/38557	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202021%2004:45:30%20GMT	https://www.plani.co.kr/experiences/index/category/313	C:/copy22222/ghf/www.plani.co.kr/experiences/index/category/313.html	(from https://www.plani.co.kr/dx)
13:45:31	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:30%20GMT	https://www.plani.co.kr/nerd/css?q=014448	C:/copy22222/ghf/www.plani.co.kr/nerd/csse09a.css	(from https://www.plani.co.kr/nerd)
13:45:31	48123/48123	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:30%20GMT	https://www.plani.co.kr/_res/plani/module.js?q=014449	C:/copy22222/ghf/www.plani.co.kr/_res/plani/module686c.js	(from https://www.plani.co.kr/platform)
13:45:31	4617/4617	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:31%20GMT	https://www.plani.co.kr/plani/js/common.js?q=014449	C:/copy22222/ghf/www.plani.co.kr/plani/js/common686c.js	(from https://www.plani.co.kr/platform)
13:45:31	15012/15012	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:31%20GMT	https://www.plani.co.kr/plani/js/contents.js?q=014449	C:/copy22222/ghf/www.plani.co.kr/plani/js/contents686c.js	(from https://www.plani.co.kr/platform)
13:45:32	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:31%20GMT	https://www.plani.co.kr/platform/css?q=014449	C:/copy22222/ghf/www.plani.co.kr/platform/css686c.css	(from https://www.plani.co.kr/platform)
13:45:32	556/556	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:31%20GMT	https://www.plani.co.kr/plani/css/css.css?q=014449	C:/copy22222/ghf/www.plani.co.kr/plani/css/css686c.css	(from https://www.plani.co.kr/platform)
13:45:32	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:32%20GMT	https://www.plani.co.kr/branding/css?q=014449	C:/copy22222/ghf/www.plani.co.kr/branding/css686c.css	(from https://www.plani.co.kr/branding?tab=value)
13:45:33	48123/48123	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:32%20GMT	https://www.plani.co.kr/_res/plani/module.js?q=014450	C:/copy22222/ghf/www.plani.co.kr/_res/plani/modulebdfc.js	(from https://www.plani.co.kr/branding?tab=vision)
13:45:33	4617/4617	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:32%20GMT	https://www.plani.co.kr/plani/js/common.js?q=014450	C:/copy22222/ghf/www.plani.co.kr/plani/js/commonbdfc.js	(from https://www.plani.co.kr/branding?tab=vision)
13:45:33	15012/15012	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:32%20GMT	https://www.plani.co.kr/plani/js/contents.js?q=014450	C:/copy22222/ghf/www.plani.co.kr/plani/js/contentsbdfc.js	(from https://www.plani.co.kr/branding?tab=vision)
13:45:33	0/0	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:33%20GMT	https://www.plani.co.kr/branding/css?q=014450	C:/copy22222/ghf/www.plani.co.kr/branding/cssbdfc.css	(from https://www.plani.co.kr/branding?tab=vision)
13:45:33	556/556	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Sep%202021%2004:45:33%20GMT	https://www.plani.co.kr/plani/css/css.css?q=014450	C:/copy22222/ghf/www.plani.co.kr/plani/css/cssbdfc.css	(from https://www.plani.co.kr/branding?tab=vision)
13:45:34	0/0	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Sep%202021%2004:45:33%20GMT	https://www.plani.co.kr/interview/js?q=014450	C:/copy22222/ghf/www.plani.co.kr/interview/jsbdfc	(from https://www.plani.co.kr/interview)
13:45:34	85556/85556	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2017%20Sep%202021%2004:45:33%20GMT	https://www.plani.co.kr/plani/images/contents/cover/cover_4.jpg	C:/copy22222/ghf/www.plani.co.kr/plani/images/contents/cover/cover_4.jpg	(from https://www.plani.co.kr/interview)
13:45:34	24122/24122	---M-Z	200	added ('OK')	image/png	date:Fri,%2017%20Sep%202021%2004:45:34%20GMT	https://www.plani.co.kr/_files/interviewee_photo/20210723/202b10a163084f75da35a3dfbcf467da.png	C:/copy22222/ghf/www.plani.co.kr/_files/interviewee_photo/20210723/202b10a163084f75da35a3dfbcf467da.png	(from https://www.plani.co.kr/interview)
13:45:34	20473/20473	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202021%2004:45:34%20GMT	https://www.plani.co.kr/interview/index/page/2	C:/copy22222/ghf/www.plani.co.kr/interview/index/page/2.html	(from https://www.plani.co.kr/interview)
13:45:35	27739/27739	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202021%2004:45:34%20GMT	https://www.plani.co.kr/interview/index/page/4	C:/copy22222/ghf/www.plani.co.kr/interview/index/page/4.html	(from https://www.plani.co.kr/interview)
13:45:36	155464/155464	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:35%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:36	155464/155464	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:36%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLightd41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:36	194084/194084	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:36%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:37	187464/187464	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:36%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-DemiLight.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:37	234692/234692	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:36%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:37	234692/234692	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:36%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Lightd41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:37	189760/189760	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:37%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:37	230776/230776	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:37%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Light.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:38	240725/240725	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:37%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:38	240725/240725	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:37%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regulard41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:38	195560/195560	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:37%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:38	235984/235984	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:38%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Regular.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:39	240161/240161	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:38%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:39	133836/133836	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:38%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:39	240161/240161	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:38%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Mediumd41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:39	185440/185440	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:39%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Medium.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:39	242656/242656	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:39%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:40	242656/242656	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:39%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Boldd41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:40	198184/198184	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:39%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:40	238600/238600	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:39%20GMT	https://www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/Noto-Sans-KR/NotoSans-Bold.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:40	12689/12689	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:40%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:40	12689/12689	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:40%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300d41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:41	11340/11340	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:40%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:41	14396/14396	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:40%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:41	21944/21944	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:16%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.ttf	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.ttf	(from https://www.plani.co.kr/plani/css/font.css)
13:45:41	56311/56311	---M-Z	200	added ('OK')	image/svg+xml	etag:%223885261-dbf7-5c84ae99ce8d3%22	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.svg	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-300.svg	(from https://www.plani.co.kr/plani/css/font.css)
13:45:42	12517/12517	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:41%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.eot	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:42	12517/12517	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:41%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.eot?	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regulard41d.eot	(from https://www.plani.co.kr/plani/css/font.css)
13:45:42	11164/11164	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:41%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.woff2	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.woff2	(from https://www.plani.co.kr/plani/css/font.css)
13:45:42	14260/14260	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Sep%202021%2004:45:42%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.woff	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.woff	(from https://www.plani.co.kr/plani/css/font.css)
13:45:42	21900/21900	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2029%20Jul%202021%2022:49:16%20GMT	https://www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.ttf	C:/copy22222/ghf/www.plani.co.kr/plani/fonts/karla/karla-v15-latin-regular.ttf	(from https://www.plani.co.kr/plani/css/font.css)
